text,ratings.overall
"['inclusion', 'breakfast', 'room', 'rate', 'make', 'nice', 'start', 'day', 'comfortable', 'stay', 'would', 'book', 'hotel']",5.0
"['location', 'ideal', 'staff', 'work', 'making', 'one', 'feel', 'welcome', 'room', 'warm', 'comfortable']",4.0
"['lovely', 'hotel', ' ', 'quiet', 'comfortable', 'really', 'charming']",5.0
"['everything', 'perfect', 'helpful', 'friendly', 'accommodating', 'staff', 'exceeded', 'expectation']",5.0
"['loved', 'cosy', 'little', 'hotel', 'hotel', 'wonderful', 'location', 'staff', 'professional', 'hotel', 'like', 'home', 'away', 'home']",5.0
"['amazing', 'place', ' ', 'trust', 'good', 'review', 'site', 'definitely', 'true']",5.0
"[' ', 'great', 'location', 'good', 'size', 'room', 'manhattan', 'comfortable', 'bed', '\n ', 'could', 'better', 'selection', 'breakfast', 'street', 'noise']",4.0
"['staff', 'fabulous', 'went', 'way', 'see', 'stay', 'great', 'excellent', 'restaurant', 'referals', 'quiet', 'clean', 'room', 'go', 'back']",5.0
"['three', 'day', 'new', 'york', 'city', 'see', 'wicked', 'jersey', 'boy', 'great', 'location', 'theatre', 'district', 'wonderful', 'breakfast', 'friendly', 'staff']",5.0
"['due', 'incredible', 'staff', 'fabulous', 'location', 'historcal', 'value', 'hotel', 'must', 'return', 'trip', 'city']",5.0
"['great', 'hotel', 'stay', 'good', 'location', 'great', 'staff']",5.0
"['perfect', 'room', 'perfect', 'location', 'nice', 'helpfull', 'staff']",5.0
"['lovely', 'hotel', 'staff', 'attitude', 'like', 'important', 'friendly', 'guest']",5.0
"['word', ' ', 'perfect', ' ', 'nt', 'stay', 'long', 'buy', 'nice', 'place', 'quiet', 'part', 'walk']",4.0
"['perfect', 'stay', ' ', 'great', 'room', 'great', 'service', 'flaw', 'deserves', '4', 'star', 'maybe', '5']",5.0
"['hotel', 'clean', 'great', 'location', 'fabulous', 'weekend', 'girl']",5.0
"['overall', 'stay', 'good', 'service', 'good', 'temperature', 'room', 'hard', 'get', 'regulated', 'rest', 'amenity', 'nice']",4.0
"['great', 'hotel', 'superb', 'margarita', 'bar', 'thanks', 'daniel', 'chic', 'yet', 'rustic', 'decor', 'room', 'definitely', 'back']",5.0
"['well', 'appointed', 'suite', 'great', 'location', 'riverwalk']",4.0
"['better', 'average', 'hotel', 'open', 'riverside', 'walk']",4.0
"['first', 'time', 'staying', 'stunning', 'place', 'service', 'top', 'notch', 'ca', 'nt', 'wait', 'return']",5.0
"['would', 'stay', 'heartbeat', '11', 'yr', 'old', 'word', 'walked', 'wow', 'richie', 'rich', 'people', 'stay']",5.0
"['room', 'include', 'lovely', 'living', 'area', ' ', 'large', 'bathroom', 'rooftop', 'pool', 'river', 'walk', 'dining', ' ', 'busy', 'bar']",5.0
"['great', 'stay', 'hotel', 'full', 'week', 'mid', 'january', 'found', 'room', 'execellent', 'staff', 'good', 'deal']",5.0
"['hotel', 'staff', 'tried', 'impose', 'additional', 'charge', 'called', 'convenience', 'feewhen', 'asked', 'removed', 'ripoff']",1.0
"['service', 'hotel', 'amazing', ' ', 'friendly', 'helpful', 'available', 'right', 'river', 'walk', 'room', 'upgraded', 'clean']",5.0
"['hotel', 'contessa', 'real', 'gem', 'great', 'location', 'experience', 'definitely', 'dinner', 'la', 'ramblas', 'ask', 'sit', 'outside']",5.0
"['stay', 'great', 'found', 'deal', 'expedia', 'room', 'half', 'price', 'bed', 'awesome', 'highly', 'recommended']",5.0
"['stayed', 'river', 'walk', 'side', 'great', 'view', 'central', 'location', 'walking', 'attraction']",5.0
"['better', 'average', 'hotel', 'open', 'riverside', 'walk']",4.0
"['nice', 'hotel', 'located', 'right', 'riverwalk', 'attraction', 'lot', 'restaurant', '\n', 'within', 'walking', 'distance']",4.0
"['solid', 'hotel', 'right', 'middle', 'river', 'walk', 'getting', 'around', 'easy', 'good', 'hotel', 'nice', 'restaurant']",4.0
"['great', 'value', 'riverfront', 'away', 'crowd', 'nice', 'walk', 'river', 'front', 'restauraunt', 'area']",5.0
"['nice', 'hotel', 'directly', 'riverwalk', 'little', 'crowded', 'though', 'checkout', 'took', 'quite', 'spacious', 'room', 'rather', 'smallish', 'rooftop', 'pool']",4.0
"['experienced', 'rude', 'unprofessional', 'front', 'desk', 'staff', 'nt', 'seem', 'understand', 'job', 'look', 'guest']",1.0
"['horrible', 'front', 'desk', 'staff', 'rude', 'also', 'charged', 'everything', 'housekeeping', 'service', 'bad']",4.0
"['location', 'excellentdowntown', 'area', 'right', 'riverwalk', 'service', 'good', 'room', 'clean', 'quiet', 'food', 'average']",4.0
"['stayed', 'memorial', 'weekend', 'service', 'staff', 'wonderful', 'absolutely', 'loved', 'valet', 'service']",5.0
"['good', 'experience', 'customer', 'service', 'great', 'staff', 'helpful', 'food', 'definitely', '5', 'star', 'beautiful', 'modern', 'building']",5.0
"['pleasant', 'staff', ' ', 'great', 'food', 'loved', 'decor', 'great', 'location', 'shopping', 'recreational', 'activity', 'fell', 'love', 'suite']",5.0
"['room', 'beautiful', 'bed', 'extremely', 'comfortable', 'staff', 'friendly', 'courteous', 'ill', 'stay', 'whenever', 'visit']",5.0
"['management', ' ', 'staff', 'excellent', 'job', 'making', 'guest', 'feel', 'right', 'home', 'would', 'recommend', 'hotel', 'anyone']",5.0
"['good', 'service', 'nice', 'hotel', 'excellent', 'location', 'close', 'shopping', 'mall', 'la', 'cantera', 'san', 'marcos', 'well', 'six', 'flag']",5.0
"['last', 'minute', 'find', 'great', 'rate', 'definitel', 'stay', 'definitely', 'loyal', 'guest', 'thing', 'comfort', 'suite']",4.0
"['san', 'antonio', 'staff', 'excellent', 'courteous', 'would', 'recommend', 'place', 'people', 'desk', 'helpful']",5.0
"['great', 'hotel', 'location', 'jose', 'rosales', 'antonio', 'valet', 'great']",5.0
"['hotel', 'conveniently', 'located', 'river', 'walk', 'room', 'cozy', 'clean', 'updated', 'bar', 'restaurant', 'good']",5.0
"['nice', 'hotel', 'jose', 'rosales', 'world', 'famous', 'desk', 'clerk', 'helped', 'check']",5.0
"['lovely', 'room', 'riverwalk', 'view', 'comfortable', 'lounge', 'chair', 'great', 'spa', 'excellent', 'front', 'desk', 'staff', 'jose', 'rosales', 'made', 'check', 'super', 'easy']",4.0
"['jose', 'rosales', 'help', 'checkin', 'checkout', 'last', 'week', 'mannerism', 'professional', 'efficient']",5.0
"['hotel', 'well', 'located', 'lobby', 'jazz', 'bar', 'excellent', 'music', 'nice', 'staff', 'room']",5.0
"['loved', 'brandi', 'holden', 'hostess', 'mostess', 'near', 'riverwalk', 'alamo', 'drink', 'food', 'fantastic']",5.0
"['jose', 'rosales', 'front', 'desk', 'professional', 'helpful', 'hotel', 'clean', 'room', 'nice']",5.0
"['spent', '5', 'night', 'could', 'nt', 'imagine', 'could', 'get', 'better', 'staff', 'friendly', 'accomadative']",5.0
"['highly', 'recommend', 'location', 'service', 'excellent', 'staff', 'extemely', 'helpful', 'courteous', 'able', 'walk', 'right', 'onto', 'riverwalk']",5.0
"['successful', 'trip', 'conference', 'thanks', 'always']",5.0
"['good', 'experience', 'hotel', 'staff', 'friendly', 'case', 'traveling', 'baby', 'crib', 'available']",4.0
"['elegant', 'friendly', 'hotel', 'great', 'location', 'boardwalk']",5.0
"['hotel', 'awesome', 'jose', 'rosales', 'front', 'desk', 'gave', 'information', 'needed', 'enjoy', 'trip', 'always', 'seemed', 'happy']",4.0
"['staff', 'courteous', 'friendly', 'helpful', 'request']",5.0
"['excelent', 'hotel', 'convenient', 'staff', 'make', 'every', 'effort', 'ensure', 'satisfaction', 'staff', 'prompt', 'request', 'bar', 'nice', 'well']",5.0
"['right', 'riverwalk', 'close', 'everything', 'staff', 'extremely', 'friendly', 'helpful', 'stay', 'next', 'trip']",4.0
"['special', 'mention', 'anthony', 'vogtyasi', 'hafeziand', 'steven', 'lopezthey', 'commendable', 'asset', 'fine', 'organization']",5.0
"['stayed', 'family', 'loved', 'hotel', 'service', 'excellent', 'location', 'perfect', 'would', 'recommend', 'staying', 'hotel']",5.0
"['pretty', 'area', 'riverwalk', 'part', 'city', 'service', 'value', 'also', 'good', 'allinall', 'great', 'hotel']",4.0
"['lovely', 'especially', 'rooftop', 'pool', 'gym', 'well', 'equipped', 'finally', 'staff', 'friendly', 'helpful', 'would', 'definitely', 'go', 'back']",4.0
"['nice', 'place', 'stay', 'riverwalk', 'nice', 'room', 'good', 'staff', 'heated', 'pool', 'roof']",4.0
"['internet', 'charge', '1000', 'day', ' ', 'parking', '1500', 'buck', 'day', ' ', 'average', 'room', '240', 'night', 'never']",1.0
"['right', 'riverwalk', 'good', 'room', 'clean', 'good', 'amenity', 'kind', 'noisy', '4th', 'floor']",3.0
"['great', 'location', 'riverwalk', 'located', 'directly', 'front', 'alamo', 'great', 'staff', 'overall', 'great', 'place', 'stay']",5.0
"['business', 'meeting', '3', 'day', '\n', 'room', 'ok', 'showing', 'age', '\n', 'mold', 'shower', 'area', 'wall', '\n', 'lobby', 'nice', 'great', 'location']",4.0
"['nt', 'count', 'sleeping', 'fire', 'truck', 'cop', 'pas', 'night', 'siren', 'fire', 'dept', 'street', 'site', 'parking', 'block', 'away']",1.0
"['nicest', 'stay', 'san', 'antonio', 'farthe', 'room', 'awesome', 'staff', 'professional']",5.0
"['good', 'property', 'clean', 'good', 'staff', 'exceptionally', 'close', 'airport', 'without', 'noise', 'handy', 'shuttle', 'service', 'airport', 'shopping', 'movie']",4.0
"['best', 'country', 'inn', ' ', 'suite', 'ever', 'stayed', 'nice', 'setup', 'nice', 'size', 'room', ' ', 'great', 'fitness', 'center']",5.0
"['everything', 'absolutely', 'gorgeous', 'ground', 'room', 'service', 'everything']",5.0
"['friendly', 'professional', 'desk', 'clerk', 'restaurant', 'spa', 'course', 'sale', 'team']",5.0
"['completely', 'relaxing', 'time', 'beautiful', 'resort', 'plan', 'going', 'back', 'would', 'recommend', 'anyone']",5.0
"['would', 'highly', 'recommend', 'rancho', 'bernardo', 'inn', 'service', 'offer']",5.0
"['30', 'people', 'wanting', 'watch', 'game', 'eat', ' ', 'guarantee', 'watch', 'game', 'say', 'staff', 'ok', 'eat', 'drink', 'elsewhere', 'smart', 'service']",4.0
"['beautiful', 'setting', 'gorgeous', 'golf', 'course', 'spa', 'food', 'incredible', 'adult', 'pool', 'could', 'updated', 'still', 'nice', 'place', 'lounge']",4.0
"['fantastic', 'spa', 'beautiful', 'love', 'cabana', 'staff']",5.0
"['top', 'notch', 'everything', 'great', 'little', 'hiccup', 'came', 'along', 'right', 'make', 'perfectcant', 'wait', 'go', 'back']",5.0
"['beautiful', 'setting', 'quiet', 'golf', 'excellent']",5.0
"['good', 'staff', ' ', 'group', 'function', 'food', 'seemed', 'one', 'notch', 'night', 'still', 'bad', 'place', 'solid']",4.0
"['loved', 'hotel', 'ground', 'park', 'car', 'let', 'paper', 'rest', 'stay']",5.0
"['fabulous', 'ground', 'room', 'service', 'excellent', 'value', 'money', 'would', 'return', 'heartbeat', 'wish', 'time', 'enjoy', 'ammenities']",5.0
"['friendly', 'accommodating', ' ', 'beautiful', 'ground', 'room', 'fabulous', 'stay']",5.0
"['stayed', 'stay', 'play', 'package', 'golfed', 'christmas', 'day', 'wonderful', 'highly', 'recommend', 'sunday', 'brunch']",5.0
"['fantastic', 'conference', 'herebetween', 'meeting', 'relaxing', 'beautiful', 'room', 'staff', 'great', 'try', 'spa']",5.0
"['loved', 'hotelso', 'romantic', 'peaceful', 'real', 'treat']",5.0
"['good', 'hotel', 'friendly', 'staff', 'con', 'slipper', 'room', 'room', 'little', 'noisy']",4.0
"['great', 'location', 'great', 'staff', 'food', 'locale', 'organic', 'good']",5.0
"['quiet', 'hotel', 'middle', 'town', 'good', 'clean', 'room', 'nice', 'bar', 'lobby', 'swimming', 'pool', 'great', 'breakfast', 'far', 'place', 'tourist', 'interest']",4.0
"['room', 'clean', 'newly', 'remodeled', 'people', 'friendly', 'helpful', 'front', 'desk', 'within', 'walking', 'location', 'everything', 'gaslamp']",4.0
"['fantastic', 'hotel', 'perfect', 'location', 'friendly', 'staff', 'many', 'good', 'thing', 'hotel']",5.0
"['got', 'place', 'via', 'priceline', 'stayed', 'anniversary', 'front', 'desk', 'agent', 'marissa', 'incredibly', 'attentive', 'recommend', 'enough']",5.0
"['nice', 'hotel', 'clean', 'okay', 'location', 'price', 'could', 'stayed', 'closer', 'convention', 'center']",4.0
"['consistent', 'excellence', 'service', 'value', 'experienced', 'traveller', '\n', 'martin', 'rosen']",5.0
"['nice', 'hotel', 'clean', 'stylish', 'great', 'location', '10', 'min', 'walk', 'conference', 'centre', '10', 'min', 'main', 'gas', 'lamp', 'area']",4.0
"['free', 'wine', 'hour', 'greatand', 'literally', 'one', 'block', 'petco', 'park', 'great', 'location', 'nightlife']",5.0
"['great', 'service', 'quiet', 'friendly', 'clean', 'nice', 'swimming', 'pool']",5.0
"['great', 'hotel', 'decor', 'room', 'nice', 'clean', 'also', 'nice', 'guest', 'hour', 'featuring', 'complimenary', 'wine']",5.0
"['room', 'nice', 'comfortable', 'staff', 'friendly', 'ready', 'help', 'would', 'love', 'go', 'back', 'personal', 'visit']",5.0
"['hotel', 'fantastic', 'great', 'location', 'service', 'accommodation']",5.0
"['great', 'location', 'near', 'gas', 'lamp', 'district', 'ball', 'park', 'nice', 'room', 'cool', 'rooftop', 'pool', 'area']",5.0
"['complaint', 'hotel', 'recently', 'stayed', 'four', 'night', 'found', 'everything', 'wonderful']",5.0
"['great', 'experience', 'comfortable', 'bed', 'wine', 'tasting', 'caviar', 'attentive', 'responsive', 'staff', 'best', 'hotel', 'great', 'price', 'hesitation', 'recommend']",5.0
"['nice', 'hotel', 'great', 'staff', 'friendly', 'location', 'outstanding', 'could', 'walk', 'everything', 'bummer', 'charge', 'business', 'center']",5.0
"['wonderful', 'stay', 'room', 'nice', 'staff', 'friendly', 'location', 'perfect', 'stay']",5.0
"['beautiful', 'hotel', 'friendly', 'staff', 'outdated', 'wifi', 'policy']",4.0
"['beautifully', 'restored', 'elegant', 'hotel', 'excellent', 'service', 'amenity']",5.0
"['customer', 'service', 'excellent', 'location', 'great', 'gas', 'lamp', 'district', 'highly', 'recommend']",4.0
"['stayed', 'weekend', 'beautifule', 'legant', 'hotel', 'san', 'diego', 'loved', 'great', 'service', 'beautiful', 'well', 'appointed', 'room']",5.0
"['spacious', 'room', 'clean', 'great', 'decor', 'super', 'helpful', 'friendly', 'staff']",5.0
"['hotel', 'awesome', 'staff', 'even', 'better', 'excellent', 'location', 'close', 'everything']",5.0
"['going', 'san', 'diego', 'opera', 'perfect', 'hotel', 'door', 'across', 'street', '100', 'yard', 'walk']",4.0
"['exceptional', 'hotel', 'attentive', 'negative', 'comment', 'fair', 'amount', 'street', 'noise', 'would', 'definitely', 'stay']",5.0
"['hotel', 'luxurious', 'staff', 'help', 'room', 'nicely', 'remodeled', 'clean', 'would', 'definitely', 'stay']",5.0
"['oct2011', 'one', 'night', 'place', 'kept', 'old', 'look', 'feel', 'yet', 'modern', 'beautifully', 'redone']",5.0
"['room', 'could', 'much', 'better', 'bur', 'worst', 'night', 'noise', '4thbroadway']",2.0
"['stay', 'usgrant', 'excellent', 'experience', 'made', 'possible', 'helpful', 'courtiest', 'staff', 'beautiful', 'comfortable', 'room']",5.0
"['beautiful', 'suite', 'many', 'amenity', 'excellent', 'location', 'many', 'attraction']",5.0
"['beautiful', 'hotel', 'impossible', 'sleep', 'night', 'emergency', 'vehicle', 'passing', 'night', 'long', 'exhausted', 'morning']",2.0
"['u', 'grant', 'great', 'location', 'beautiful', 'elegant', 'historical', 'place', 'side', 'pool']",4.0
"['awesome', 'location', 'walk', 'gaslamp', 'water', 'beautiful', 'hotel', 'exceptional', 'service', 'ca', 'nt', 'wait', 'return']",5.0
"['outstanding', 'staff', 'food', 'room', 'location', 'place', 'stay', 'san', 'diego']",5.0
"['ask', 'courtyard', '3rd', 'ave', 'view', '4th', 'ave', 'noisy', 'view', 'dilapidated', 'building']",4.0
"['location', 'beaten', 'grant', 'grill', 'great', 'atmosphere', ' ', 'food']",5.0
"['exceptional', 'service', 'wife', 'left', 'check', 'book', 'room', 'safe', 'called', 'back', 'staff', 'found', 'sent', 'right', 'u', 'awesome']",5.0
"['best', 'time', 'room', 'great', 'service', 'great', 'great', 'location', 'could', 'nt', 'say', 'anything', 'bad']",5.0
"['loved', 'staying', 'u', 'grant', 'hotel', 'luxurious', 'elegant', 'wonderful', 'service', 'look', 'forward', 'going', 'back', 'staying']",5.0
"['everything', 'hotel', 'room', 'service', 'awesome', 'great', 'time']",5.0
"['clean', 'replenish', 'wine', 'glass', 'left', 'light', 'place', 'hot', 'could', 'cool', 'room', 'enough']",4.0
"['upgraded', 'superior', 'room', 'view', 'accomodations', 'comfortable', 'clean', 'room', 'tastefully', 'decorated']",5.0
"['great', 'weekend', 'getaway', 'love', 'hotel', 'evening', 'music', 'bar', '\n', 'lot', 'see', 'san', 'diego']",5.0
"['beautiful', 'roomy', 'suite', 'clean', '\n', 'great', 'location', 'easy', 'walk', 'every', '\n', 'enjoyed', 'coffee', 'bar', 'morning']",5.0
"['good', 'around', 'love', 'historic', 'property', 'service', 'stylish', 'room', 'location', 'v', 'reasonable', 'rate']",5.0
"['stay', 'u', 'grant', 'great', 'elegant', 'hotel', 'customer', 'service', 'provided', 'staff', 'outstanding']",5.0
"['family', 'get', 'together', 'every', 'year', 'love', 'u', 'grant', 'look', 'forward', 'continuing', 'family', 'tradition']",5.0
"['great', 'stay', 'u', 'grant', 'front', 'dest', 'nice', 'helpful', 'room', 'clean', 'roomy', 'across', 'street', 'horton', 'plaza']",4.0
"['beautiful', 'hotel', 'slept', 'well', 'grill', 'food', 'delicious']",5.0
"['harrysergio', 'jennifer', 'go', 'beyond', 'call', 'duty', 'ensure', 'wonderful', 'stay', 'hotel', 'service', 'oriented']",5.0
"['service', 'received', 'staff', 'top', 'notch', 'highly', 'reccomend', 'hotel']",5.0
"['top', 'notch', 'service', 'facility', 'great', 'season', 'rate', 'recommend']",5.0
"['needed', 'place', 'stay', 'quicklylucky', 'room', 'available', 'historic', 'grand', 'hotelservice', 'outstanding']",5.0
"['problem', 'wifi', 'apple', 'device', 'good', 'price', 'close', 'attraction', 'car']",4.0
"['motel', 'nicecleanhotel', 'staff', 'friendly', 'knowlegablemetro', 'old', 'town', 'walking', 'distanceshort', 'commute', 'everything', 'rail']",4.0
"['excellent', 'hotel', 'money', 'great', 'front', 'desk', 'staff', 'answered', 'many', 'question', 'went', 'way', 'helpful']",5.0
"['friendly', 'service', 'excellent', 'room', 'highly', 'recommend', 'suite', 'couple', 'well', 'worth']",5.0
"['splendid', 'vector', 'quality', 'cost', 'yes', 'little', 'noise', 'area', 'bad', 'night', 'ca', 'nt', 'beat', 'price']",5.0
"['great', 'staff', 'ample', 'parking', 'computer', 'available', 'lobby', 'easy', 'access', 'airport']",4.0
"['want', 'great', 'service', 'lovely', 'continental', 'breakfast', 'comfortable', 'room', 'extremely', 'reasonable', 'rate', 'hotel']",5.0
"['stayed', 'one', 'night', 'older', 'room', 'clean', 'staff', 'fabulous', 'location', 'price', 'outstanding']",4.0
"['second', 'time', 'hotel', 'excellent', 'service', 'friendly', 'quiet', 'impecable', 'clean', 'totally', 'recomended']",5.0
"['little', 'hotel', 'good', 'service', 'clean', 'great', 'price']",4.0
"['convenient', 'location', 'clean', 'accomodations', 'helpful', 'pleasant', 'staff', 'back', 'next', 'year']",4.0
"['family', 'stayed', 'july', 'outside', 'exterior', 'next', 'loud', 'busy', 'highway', 'view', 'please', 'keep', 'looking']",2.0
"['great', 'location', 'service', 'return', 'family', 'next', 'time', 'sd']",5.0
"['great', 'location', 'nice', 'room', 'excellent', 'servicethe', 'receptionist', 'really', 'helpful', 'booking', 'tour', 'u']",5.0
"['room', 'clean', 'well', 'maintained', 'property', 'staff', 'friendly', 'extremely', 'helpful', 'price', 'good', 'location', 'convenient']",4.0
"['staff', 'helpful', '\n', '2', 'minute', 'walk', 'old', 'town', '\n', 'room', 'clean', 'excellent', 'maid', 'service']",4.0
"['received', 'great', 'service', 'personal', 'room', 'nice', 'clean', '\n', 'location', 'excellent', ' ', 'close', 'point', 'interest']",5.0
"['stay', '1', 'night', 'wonderful', 'loved', 'short', 'walk', 'old', 'town', 'breakfast', 'welcome', 'bag', 'given', 'would', 'recommend']",4.0
"['hotel', 'great', 'location', 'across', 'road', 'train', 'everywhere', 'room', 'clean', 'spacious', 'staff', 'excellent']",5.0
"['stayed', '2', 'night', 'nice', 'good', 'breakfast', 'laundry', 'facility', 'good', 'service']",4.0
"['great', 'value', 'newly', 'remodeled', 'great', 'location', 'easy', 'access', 'train', 'service', 'old', 'town', 'good', 'breakfast']",4.0
"[' ', 'good', 'great', 'bed', 'sleeping', 'clean', 'good', 'condition', 'good', 'staff', 'communicate', 'well', 'thanks']",5.0
"['perfect', 'spot', 'watch', 'game', 'hang', 'gas', 'lamp', 'connects', 'directly', 'stadium', 'beautiful', 'pool', 'also', 'downside', 'price']",5.0
"['nice', 'moderd', 'good', 'quality', 'hotel', 'city', 'centre', 'close', 'harbour']",5.0
"['best', 'location', 'conference', 'holiday', 'excellent', 'service', 'beautiful', 'room', 'always', 'first', 'choice', 'business', 'holiday']",5.0
"['ask', 'room', 'view', 'san', 'diego', 'padre', 'stadium']",4.0
"['loved', 'place', 'personnel', 'helpful', 'courteous', 'nice', 'swimming', 'pool', 'bar']",4.0
"['omni', 'right', 'middle', 'everything', 'even', 'sky', 'walk', 'petco', 'park', 'wonderful', 'stay', 'loved', 'property']",5.0
"['love', 'hotel', 'staying', 'going', 'padre', 'game', 'must']",5.0
"['busy', 'location', 'fun', 'many', 'restaurant', 'choice', 'area', 'hotel', 'restaurant', 'good', 'choice', 'front', 'desk', 'helpful']",5.0
"['great', 'service', 'nicely', 'furnished', 'room', 'great', 'location', 'make', 'omni', 'hotel', 'best', 'hotel', 'san', 'diego']",5.0
"['awesome', 'location', 'gaslamp', 'district', 'hoel', 'isvery', 'nice', 'modern', 'kid', 'loved', 'pool', 'area']",4.0
"['request', 'room', 'view', 'bay', 'clean', 'comfortable', 'room', '1530', 'min', 'away', 'attraction', 'car', 'must']",4.0
"['stayed', 'hotel', 'fabulous', 'view', 'great', 'service', 'value', 'hotel', 'fair', 'well']",5.0
"['nice', 'hotel', 'beautiful', 'location', 'room', 'little', 'dated', 'issue', 'location', 'fabulous']",5.0
"['great', 'location', 'right', 'marina', 'across', 'bay', 'great', 'staff', 'comfortable', 'room', 'easy', 'get', 'town', 'island']",4.0
"['terrific', 'convenient', 'hotelnear', 'airport', 'provides', 'taste', 'tropic', 'minute', 'away', 'room', 'okbut', 'convenience']",4.0
"['5', 'minute', 'rental', 'car', 'return', 'san', 'diego', 'intl', 'though', 'would', 'nt', 'know', 'near', 'airport']",4.0
"['great', 'morning', 'breakfast', 'included', 'buffet', 'style', 'great', 'pllo', 'near', 'lot']",4.0
"['nice', 'room', ' ', 'newly', 'decorated', ' ', 'nice', 'view', 'harbor']",5.0
"['wonder', 'highly', 'rated', ' ', 'would', 'certainly', 'return', 'location', 'beautiful', 'free', 'parking', 'tasteful', 'tropical', 'decorsetting']",4.0
"['excellent', 'location', 'great', 'staff', 'hotel', 'far', 'best', 'value', 'condition', 'hotel', 'found', 'san', 'diego']",5.0
"['best', 'place', 'stay', 'san', 'diego', 'one', 'could', 'confuse', 'five', 'star', 'hotel', 'excellent', 'value', 'terrific', 'staff', 'lovely', 'ground', 'etc']",5.0
"['best', 'place', 'stayed', 'long', 'time', 'definitely', 'would', 'stay']",4.0
"['staff', 'friendly', 'amenity', 'fine', ' ', 'nothing', 'elaborate', 'acceptable', 'clean', 'pool', 'spa', 'great']",5.0
"['great', 'location', 'great', 'view', 'clean', 'room', 'quiet']",5.0
"['great', 'staff', 'excellent', 'room', 'great', 'location', 'harbor', 'stunning', 'view']",5.0
"['would', 'stay', 'complaint', 'good', 'service', 'clean', 'gorgeous', 'view']",5.0
"['wonderful', 'hotel', 'tucked', 'away', 'middle', 'everything', 'found', 'internet', 'wait', 'go', 'back']",5.0
"['everything', 'greatvery', 'nice', 'hotel', 'clean', 'room', 'quiet', 'great', 'location']",5.0
"['outstanding', 'staff', 'restraunt', 'maintenence', 'excellent', 'view', 'marina', 'especially', 'point', 'loma', 'night']",5.0
"['hotel', 'clean', 'bathroom', 'updated', 'bed', 'soso', 'comfy', 'great', 'value', 'location']",3.0
"['nice', 'hotel', '\n', 'room', 'little', 'small', 'bed', 'comfy', '\n', 'huge', 'bathroom', 'large', 'walk', 'shower']",4.0
"['great', 'staff', 'location', 'view', 'breakfast', ' ', 'highly', 'recommend', 'price']",5.0
"['stayed', 'twice', 'year', ' ', 'find', 'enjoyable', 'friendly', ' ', 'helpful', 'staff', 'great', 'view', 'either', 'side']",5.0
"['location', 'perfect', 'hate', 'brag', 'much', 'nt', 'want', 'become', 'overcrowded']",5.0
"['clean', 'comfortable', 'room', 'hotel', 'staff', 'friendly', 'professional', 'great', 'location', '\n', 'small', 'quiet', 'hotel', 'would', 'definitely', 'stay']",5.0
"['came', 'visit', 'family', 'got', 'great', 'view', 'clean', 'room', 'nice', 'staff', 'great', 'breakfast', 'nice', 'area', 'good', 'value', 'would', 'stay']",4.0
"['comfortable', 'room', 'delicious', 'buffet', 'breakfast', 'great', 'dinner', 'selection', 'clean']",5.0
"['service', 'good', 'room', 'clean', 'would', 'stay']",4.0
"['hotel', 'excellent', 'staff', 'helpful', 'arranging', 'staff', 'bending', 'rule', '\n', 'clean', 'breakfast', 'pretty', 'good']",4.0
"['love', 'everything', 'bay', 'club', 'smaller', 'size', 'nice', 'restraunt', 'outstanding', 'location', 'good', 'value']",5.0
"['great', 'value', 'location', 'hotel', 'huge', 'clean', 'room', 'beautiful', 'view', 'great', 'food', 'would', 'definitely', 'stay']",5.0
"['hotel', 'fantastic', '12', 'minute', 'airport', 'downtown', 'room', 'huge', 'staff', 'excellant', 'view', 'beautiful']",5.0
"['hotel', 'better', 'expected', 'great', 'room', 'great', 'price', 'great', 'free', 'breakfasr', 'great', 'service', 'great', 'location']",5.0
"['hotel', 'shelter', 'island', 'away', 'hustle', 'bustle', 'city', 'marina', 'beautiful', 'relaxing', 'location']",4.0
"['great', 'location', 'great', 'staff', 'beautifulgreat', 'value']",5.0
"['absolutely', 'wonderful', 'location', 'view', 'staff', 'room', 'etcgreat', 'value', 'quiet', 'location', 'staff', 'friendly', 'helpful']",5.0
"['clean', 'great', 'staff', 'lovely', 'restauraunt', 'overlooking', 'marina']",4.0
"['service', 'provided', 'hotel', 'outstanding', 'whatever', 'needed', 'always', 'someone', 'help', 'u']",5.0
"['best', 'staff', 'experienced', ' ', 'hotel', 'visited', 'special', 'thanks', 'conor', ' ', 'meg']",5.0
"['nice', 'clean', 'hotel', 'spacious', 'room', 'location', 'pretty', 'good', 'price', 'great', 'would', 'stay']",5.0
"['old', 'bank', 'remodeled', 'beautifull', 'staff', 'great', 'walking', 'distance', 'horton', 'plaza', 'gas', 'lamp', 'distance']",5.0
"['would', 'definitely', 'stay', 'equivalent', '5', 'star', 'hotel']",5.0
"['best', 'downtown', 'hotel', 'value', 'style', 'service', 'uniqueness', 'hotel']",5.0
"['view', 'say', 'great', 'location', 'clean', 'place', 'great', 'staffer', 'great', 'price', 'ca', 'nt', 'wait', 'head', 'back', 'california', 'see', 'san', 'diego']",5.0
"['samck', 'dab', 'middle', 'pb', 'offergood', 'food', 'good', 'beach', 'good', 'time']",5.0
"['great', 'hotel', 'walking', 'distance', 'food', 'shopping', 'local', 'bar', '\n', 'right', 'beach', 'great', 'day', 'surfing', '\n', 'ocean', 'view', 'room']",4.0
"['great', 'staff', 'great', 'location', 'right', 'beach', 'close', 'good', 'food']",5.0
